"MacroTrends Data Download"
"GOOGL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2011-03-01,15.3435,15.3793,14.8846,14.9208,3298651
2011-03-02,14.8969,15.0509,14.7824,14.9215,2011699
2011-03-03,15.0604,15.1873,15.0261,15.1394,1934694
2011-03-04,15.1088,15.1249,14.9069,14.9173,2988954
2011-03-07,14.9156,14.9936,14.5791,14.6948,3435780
2011-03-08,14.7263,14.8518,14.6585,14.7109,2270611
2011-03-09,14.6784,14.7657,14.548,14.6975,2134858
2011-03-10,14.5403,14.5696,14.3915,14.4126,3103726
2011-03-11,14.361,14.4052,14.2396,14.3235,3006687
2011-03-14,14.2264,14.3627,14.1077,14.1566,2792871
2011-03-15,13.8466,14.1817,13.7967,14.1459,3976337
2011-03-16,14.1074,14.1518,13.6919,13.8364,3772144
2011-03-17,14.0197,14.132,13.9218,13.9422,2877973
2011-03-18,14.0237,14.1069,13.902,13.9348,3278084
2011-03-21,14.1623,14.4003,14.1325,14.3183,2999518
2011-03-22,14.3374,14.386,14.2191,14.3386,1873029
2011-03-23,14.2857,14.466,14.2067,14.4588,1802539
2011-03-24,14.54,14.6136,14.3754,14.5763,2082243
2011-03-25,14.576,14.5768,14.3863,14.3987,2838046
2011-03-28,14.4567,14.5292,14.2739,14.29,2202278
2011-03-29,14.3059,14.4522,14.2316,14.4482,1593105
2011-03-30,14.514,14.5418,14.4197,14.4509,1411808
2011-03-31,14.4797,14.6079,14.4484,14.5731,2016153
2011-04-01,14.6228,14.7825,14.6228,14.6983,2593658
2011-04-04,14.728,14.7712,14.4821,14.5959,2039375
2011-04-05,14.432,14.4422,14.0495,14.1342,6002820
2011-04-06,14.2109,14.285,14.1071,14.2606,2648366
2011-04-07,14.2991,14.4211,14.2609,14.4052,2512989
2011-04-08,14.5266,14.5266,14.357,14.3595,1888314
2011-04-11,14.3108,14.358,14.2314,14.3399,1844449
2011-04-12,14.281,14.3286,14.1084,14.172,2070128
2011-04-13,14.2937,14.3456,14.2003,14.3128,2056110
2011-04-14,14.2857,14.3915,14.209,14.3682,5415377
2011-04-15,13.5432,13.5546,13.1649,13.181,13944699
2011-04-18,13.0745,13.1054,12.8902,13.0849,5003292
2011-04-19,13.1621,13.1852,12.9374,12.953,2665238
2011-04-20,13.0615,13.0844,12.9495,13.0573,3036216
2011-04-21,13.1011,13.1207,12.9744,13.0417,2452531
2011-04-25,13.0454,13.0888,12.9649,13.0404,1617707
2011-04-26,13.0769,13.3481,13.0444,13.2334,3504058
2011-04-27,13.3621,13.3648,13.2714,13.3562,2280609
2011-04-28,13.3635,13.393,13.2647,13.3613,2022097
2011-04-29,13.4118,13.5136,13.3748,13.5136,4196769
2011-05-02,13.5533,13.5541,13.3402,13.376,2117973
2011-05-03,13.3405,13.4617,13.1542,13.26,2065967
2011-05-04,13.2918,13.3869,13.2384,13.3072,2101084
2011-05-05,13.2593,13.3974,13.2006,13.2694,1982075
2011-05-06,13.3658,13.448,13.292,13.295,2040766
2011-05-09,13.2875,13.3742,13.1907,13.3541,1932813
2011-05-10,13.4117,13.5218,13.3506,13.4778,2026030
2011-05-11,13.4152,13.4998,13.255,13.2987,2321331
2011-05-12,13.2936,13.3357,13.186,13.2888,1437327
2011-05-13,13.2779,13.3104,13.1398,13.1522,2091837
2011-05-16,13.0718,13.0956,12.8256,12.8758,2934392
2011-05-17,12.8015,13.1937,12.7916,13.1748,3280058
2011-05-18,13.1519,13.1715,13.0565,13.1586,1939631
2011-05-19,13.2312,13.3258,13.1564,13.1944,2452601
2011-05-20,13.2081,13.2128,12.9929,13.0151,2301485
2011-05-23,12.8305,12.915,12.7511,12.875,2235742
2011-05-24,12.9242,13.0134,12.8691,12.8718,1874378
2011-05-25,12.8487,12.9838,12.8467,12.9069,1291806
2011-05-26,12.8579,12.9677,12.7909,12.8686,2103098
2011-05-27,12.8773,12.9595,12.8232,12.9374,1733206
2011-05-31,13.0392,13.1397,13.0019,13.139,2667696
2011-06-01,13.1147,13.2429,13.0469,13.0541,2934999
2011-06-02,13.103,13.1708,12.9766,13.1152,2187894
2011-06-03,12.9647,13.1038,12.9523,12.9915,1735350
2011-06-06,13.0029,13.0843,12.8963,12.9413,1927498
2011-06-07,12.9868,13.03,12.8899,12.8909,1893203
2011-06-08,12.8288,12.946,12.8102,12.8944,1641694
2011-06-09,12.915,12.915,12.8067,12.8338,1676421
2011-06-10,12.768,12.8328,12.649,12.6544,2422180
2011-06-13,12.6666,12.6716,12.4721,12.5357,2408997
2011-06-14,12.6207,12.768,12.5919,12.6262,2323911
2011-06-15,12.5432,12.6256,12.4334,12.4915,2057747
2011-06-16,12.4881,12.5815,12.3356,12.4275,2736548
2011-06-17,12.5717,12.5844,12.0407,12.0462,5212156
2011-06-20,12.0457,12.0763,11.9026,12.0353,3005929
2011-06-21,12.1001,12.2677,12.0391,12.2444,2744616
2011-06-22,12.2059,12.2283,12.0887,12.0955,2389915
2011-06-23,11.9744,11.9927,11.7658,11.927,4766288
2011-06-24,11.9385,11.9402,11.7482,11.7944,3778049
2011-06-27,11.7725,12.1302,11.7626,11.9911,3418807
2011-06-28,12.0214,12.3241,12.0214,12.2606,2696995
2011-06-29,12.3324,12.4245,12.229,12.3579,2325347
2011-06-30,12.4677,12.5839,12.4555,12.5767,2410293
2011-07-01,12.5856,12.9443,12.5767,12.9405,3609361
2011-07-05,13.0467,13.2975,13.0467,13.224,3818509
2011-07-06,13.2503,13.3747,13.2389,13.2965,2675468
2011-07-07,13.4366,13.677,13.3095,13.5757,3906160
2011-07-08,13.2366,13.3534,13.0956,13.2128,4734400
2011-07-11,13.1183,13.3119,13.0516,13.0958,2818696
2011-07-12,13.1177,13.3974,13.0641,13.263,2820221
2011-07-13,13.3372,13.5111,13.3244,13.3685,2769839
2011-07-14,13.3898,13.4614,13.0821,13.137,6599507
2011-07-15,14.8398,14.9081,14.6078,14.8428,13632959
2011-07-18,14.7156,14.9529,14.7033,14.7763,4435724
2011-07-19,14.8061,15.0182,14.7909,14.9653,2945568
2011-07-20,14.956,14.9722,14.7864,14.7864,2212302
2011-07-21,14.7536,15.1021,14.7531,15.0755,3443822
2011-07-22,15.0358,15.3862,15.008,15.3547,3505139
2011-07-25,15.2338,15.5331,15.2248,15.3735,3108471
2011-07-26,15.3502,15.5849,15.3295,15.4612,2325774
2011-07-27,15.3286,15.4222,15.0199,15.0812,3905370
2011-07-28,15.0308,15.2988,14.9764,15.1736,3085792
2011-07-29,15.007,15.2735,14.9936,14.9936,4107077
2011-08-01,15.1807,15.2869,14.8816,15.0701,3938562
2011-08-02,15.051,15.1421,14.6926,14.7132,3177303
2011-08-03,14.7596,14.9765,14.4953,14.931,3797223
2011-08-04,14.7653,14.8734,14.3424,14.3436,4879563
2011-08-05,14.4684,14.6536,13.9582,14.3814,5886324
2011-08-08,13.9826,14.1319,13.5197,13.5612,7441449
2011-08-09,13.9333,14.2713,13.4368,14.2415,6421944
2011-08-10,13.9427,14.011,13.6038,13.6355,5333395
2011-08-11,13.755,14.1196,13.6206,13.9614,4795895
2011-08-12,14.1444,14.1692,13.9184,14.0021,3131713
2011-08-15,13.7453,14.0324,13.562,13.8397,7091456
2011-08-16,13.7205,13.7207,13.1708,13.3869,6888458
2011-08-17,13.4125,13.5034,13.1825,13.2416,4048467
2011-08-18,13.0012,13.0365,12.4305,12.5395,6244202
2011-08-19,12.4019,12.7876,12.1913,12.1928,5371024
2011-08-22,12.5176,12.5921,12.2824,12.3728,4870368
2011-08-23,12.5052,12.95,12.3949,12.8857,4315220
2011-08-24,12.8983,13.1634,12.8462,12.9967,3571276
2011-08-25,13.1728,13.3439,12.8728,12.916,3272571
2011-08-26,12.9148,13.1747,12.7446,13.0854,3570338
2011-08-29,13.2766,13.3981,13.2519,13.3889,2320575
2011-08-30,13.3668,13.486,13.1835,13.4291,2967748
2011-08-31,13.5295,13.5682,13.3124,13.4356,2673197
2011-09-01,13.4304,13.5069,13.1936,13.2255,2397500
2011-09-02,13.026,13.1117,12.9331,13.0352,2384009
2011-09-06,12.6865,12.9835,12.679,12.9691,2695600
2011-09-07,13.1746,13.3109,13.0988,13.2635,2737866
2011-09-08,13.2578,13.3894,13.2106,13.2866,2363177
2011-09-09,13.1982,13.2789,12.9446,13.0355,3244564
2011-09-12,12.8643,13.2127,12.8529,13.1663,2650434
2011-09-13,13.2131,13.2598,12.9995,13.1515,2336506
2011-09-14,13.2279,13.336,13.0596,13.2148,2674501
2011-09-15,13.3,13.5354,13.2766,13.4753,2939752
2011-09-16,13.5309,13.5816,13.4897,13.5776,3508261
2011-09-19,13.4204,13.6576,13.297,13.5774,2452660
2011-09-20,13.6452,13.8718,13.4781,13.5763,2758247
2011-09-21,13.6028,13.7843,13.3835,13.3919,2497276
2011-09-22,13.0702,13.133,12.766,12.9314,4367588
2011-09-23,12.8295,13.0744,12.7784,13.0518,2758020
2011-09-26,13.0951,13.2361,12.7473,13.2103,2614477
2011-09-27,13.367,13.5868,13.3136,13.3953,2988337
2011-09-28,13.449,13.5116,13.1063,13.1346,2246437
2011-09-29,13.3134,13.3447,12.9004,13.1013,2885584
2011-09-30,12.9202,13.0143,12.7754,12.7918,2704471
2011-10-03,12.6629,12.7163,12.2942,12.307,4440312
2011-10-04,12.1707,12.5037,11.9364,12.4655,4127954
2011-10-05,12.3276,12.612,11.9407,12.535,4500744
2011-10-06,12.6045,12.7965,12.4828,12.7836,3398937
2011-10-07,12.8364,12.9274,12.6741,12.7938,2834595
2011-10-10,13.0436,13.3489,12.9944,13.3414,2305477
2011-10-11,13.2493,13.5806,13.2493,13.4907,2832374
2011-10-12,13.6136,13.7899,13.5267,13.6228,3154202
2011-10-13,13.6609,13.8836,13.6109,13.8834,5644870
2011-10-14,14.8888,14.892,14.5932,14.6953,8468268
2011-10-17,14.4976,14.6991,14.3556,14.4652,3978202
2011-10-18,14.4099,14.7171,14.3406,14.6662,3773971
2011-10-19,14.5875,14.7047,14.3858,14.4226,2909822
2011-10-20,14.4524,14.626,14.393,14.4965,3353731
2011-10-21,14.6414,14.7218,14.5716,14.6657,3368773
2011-10-24,14.5721,14.9012,14.5668,14.813,3401842
2011-10-25,14.7306,14.7778,14.476,14.4838,2521398
2011-10-26,14.6424,14.6581,14.2279,14.5621,2852147
2011-10-27,14.8627,14.969,14.7355,14.8689,3752372
2011-10-28,14.7658,14.959,14.7591,14.9054,2489337
2011-10-31,14.7799,14.8942,14.6952,14.7191,2538553
2011-11-01,14.4077,14.5421,14.3245,14.3717,3101771
2011-11-02,14.5269,14.6029,14.4171,14.5249,2105986
2011-11-03,14.579,14.8398,14.4976,14.8398,2649718
2011-11-04,14.7405,14.8957,14.714,14.8061,2814090
2011-11-07,14.736,15.12,14.7089,15.1088,3333629
2011-11-08,15.1254,15.259,14.9913,15.2084,3006664
2011-11-09,15.0077,15.1351,14.8686,14.9255,3683228
2011-11-10,15.0493,15.0496,14.6923,14.7797,2847082
2011-11-11,14.9342,15.2022,14.8671,15.1093,3947436
2011-11-14,15.1006,15.351,15.0952,15.2248,3165018
2011-11-15,15.2198,15.351,15.1627,15.3132,2655891
2011-11-16,15.202,15.3564,15.1654,15.1868,2590705
2011-11-17,15.1515,15.2071,14.8219,14.9235,3467267
2011-11-18,14.9516,15.0137,14.7469,14.7748,3262972
2011-11-21,14.5981,14.6163,14.2087,14.4285,2979148
2011-11-22,14.4052,14.5286,14.287,14.4052,2387540
2011-11-23,14.2897,14.4114,14.1598,14.1598,2308550
2011-11-25,14.0374,14.2629,13.9415,13.983,1550628
2011-11-28,14.3895,14.6242,14.3183,14.6086,2807751
2011-11-29,14.6009,14.6625,14.4383,14.478,1818880
2011-11-30,14.851,14.8898,14.7055,14.8868,3371808
2011-12-01,14.9019,15.2993,14.8771,15.2439,3594131
2011-12-02,15.3253,15.498,15.3057,15.4077,4055312
2011-12-05,15.5884,15.6944,15.4583,15.539,3174046
2011-12-06,15.4729,15.6128,15.4048,15.4923,2309073
2011-12-07,15.4404,15.5393,15.3515,15.4831,2241054
2011-12-08,15.4245,15.5837,15.282,15.3006,2396302
2011-12-09,15.3489,15.6254,15.3244,15.5829,2747734
2011-12-12,15.4453,15.5521,15.4058,15.5325,2168843
2011-12-13,15.6162,15.81,15.4695,15.5385,3998431
2011-12-14,15.4445,15.5059,15.2121,15.3507,3875538
2011-12-15,15.4612,15.498,15.3661,15.3872,2391710
2011-12-16,15.506,15.6302,15.4352,15.5467,4426342
2011-12-19,15.5976,15.6098,15.3986,15.4441,2128109
2011-12-20,15.5973,15.6927,15.5971,15.6562,2370273
2011-12-21,15.6475,15.6922,15.3728,15.5432,2479419
2011-12-22,15.5961,15.69,15.5727,15.6397,1810474
2011-12-23,15.6967,15.7632,15.6609,15.725,1442821
2011-12-27,15.6979,16.0069,15.6967,15.9016,1596986
2011-12-28,15.9637,16.0195,15.8482,15.8879,2111174
2011-12-29,15.9324,15.9699,15.7762,15.955,1563780
2011-12-30,15.9455,16.0633,15.9455,16.0419,1769459
2012-01-03,16.2168,16.5946,16.2026,16.5265,3650257
2012-01-04,16.5171,16.6467,16.4076,16.5978,2842891
2012-01-05,16.445,16.4907,16.2985,16.3675,3258650
2012-01-06,16.3711,16.3922,16.1386,16.1443,2673830
2012-01-09,16.0569,16.0693,15.4293,15.4598,5782050
2012-01-10,15.6408,15.7415,15.3219,15.4766,4362640
2012-01-11,15.4856,15.6319,15.4266,15.5467,2382583
2012-01-12,15.6773,15.7188,15.5601,15.6381,1861789
2012-01-13,15.5541,15.5713,15.425,15.5226,2290037
2012-01-17,15.6962,15.6962,15.5398,15.6118,1895080
2012-01-18,15.5633,15.7464,15.4513,15.7193,2742469
2012-01-19,15.9201,15.9201,15.6833,15.8847,6257987
2012-01-20,14.6668,14.6784,14.4475,14.554,10497479
2012-01-23,14.5542,14.6203,14.4838,14.5423,3387447
2012-01-24,14.5622,14.5959,14.3555,14.4283,3033472
2012-01-25,14.3434,14.3732,14.067,14.1442,4950749
2012-01-26,14.206,14.2681,14.0214,14.1096,3203788
2012-01-27,14.1762,14.4133,14.1402,14.4047,3591678
2012-01-30,14.3567,14.4052,14.2413,14.3478,2313483
2012-01-31,14.4797,14.5045,14.2849,14.4079,2126644
2012-02-01,14.5279,14.5418,14.3838,14.426,2303543
2012-02-02,14.5261,14.5644,14.4568,14.5321,2396563
2012-02-03,14.67,14.8292,14.6052,14.8108,3145499
2012-02-06,14.778,15.1709,14.7532,15.1277,3652162
2012-02-07,15.0795,15.1352,14.9954,15.0701,2076324
2012-02-08,15.1165,15.1839,15.0197,15.1466,1823192
2012-02-09,15.2005,15.2621,15.1255,15.1866,2248452
2012-02-10,15.0976,15.1038,15.0013,15.0487,2308003
2012-02-13,15.1627,15.2456,15.1508,15.2049,1802925
2012-02-14,15.1885,15.1999,15.0201,15.1443,1790320
2012-02-15,15.223,15.223,14.9655,15.04,2408757
2012-02-16,14.972,15.1208,14.8456,15.0639,2511889
2012-02-17,15.0254,15.0916,14.9616,15.0172,2430867
2012-02-21,14.998,15.346,14.9734,15.2496,2462498
2012-02-22,15.1989,15.3187,15.0686,15.0993,1953095
2012-02-23,15.076,15.0993,14.9106,15.0537,2039622
2012-02-24,15.0845,15.1913,15.0388,15.1478,1922547
2012-02-27,15.0656,15.2091,15.0276,15.1332,1801016
2012-02-28,15.1503,15.393,15.0927,15.3587,2826412
2012-02-29,15.3639,15.5379,15.2869,15.3552,3113314
2012-03-01,15.4548,15.5403,15.3527,15.4583,2221232
2012-03-02,15.4483,15.498,15.4066,15.4297,1561416
2012-03-05,15.4093,15.4605,15.1845,15.256,1581297
2012-03-06,15.1018,15.1207,14.7489,15.0251,3151402
2012-03-07,15.1267,15.1798,15.0476,15.0708,1255405
2012-03-08,15.1513,15.1876,15.0597,15.0793,1335342
2012-03-09,15.0994,15.1974,14.9019,14.9081,2651483
2012-03-12,14.9019,15.0759,14.8835,15.0298,1656854
2012-03-13,15.1192,15.3452,15.0398,15.3435,2230498
2012-03-14,15.2747,15.4677,15.2363,15.2991,2914841
2012-03-15,15.3142,15.4856,15.2702,15.4267,2417074
2012-03-16,15.4207,15.5456,15.3999,15.5238,3027540
2012-03-19,15.4762,15.8277,15.4295,15.7459,2156681
2012-03-20,15.6699,15.7975,15.5792,15.7337,1529224
2012-03-21,15.7615,16.0789,15.7094,15.8949,2451119
2012-03-22,15.8581,16.1139,15.6718,16.0456,2392229
2012-03-23,16.0593,16.1065,15.9177,15.9597,1925783
2012-03-26,16.0196,16.1313,15.884,16.1271,1807806
2012-03-27,16.0699,16.2306,16.0146,16.0697,1993735
2012-03-28,16.1942,16.357,16.1707,16.2868,2519755
2012-03-29,16.2292,16.3075,16.0022,16.1043,1909889
2012-03-30,16.1872,16.2304,15.9202,15.9262,2294908
2012-04-02,15.9146,16.0817,15.7673,16.0673,2267214
2012-04-03,16.0298,16.0929,15.8617,15.9605,2029527
2012-04-04,15.8569,15.8705,15.6743,15.7749,1616058
2012-04-05,15.7026,15.8067,15.6115,15.7046,2302310
2012-04-09,15.6093,15.7794,15.5301,15.6679,2167163
2012-04-10,15.7344,15.7588,15.5116,15.5692,2466437
2012-04-11,15.7456,15.7962,15.6793,15.795,2183762
2012-04-12,15.9537,16.2217,15.9018,16.1688,5713399
2012-04-13,16.0829,16.1187,15.4866,15.5129,8101792
2012-04-16,15.4732,15.4933,14.9432,15.0527,5650699
2012-04-17,15.1145,15.3413,15.076,15.1396,3001732
2012-04-18,15.1019,15.2199,14.9718,15.087,2650363
2012-04-19,15.0432,15.3057,14.877,14.8845,3271063
2012-04-20,15.0075,15.1218,14.7984,14.8041,3036005
2012-04-23,14.7256,14.8634,14.6585,14.8423,2181448
2012-04-24,14.8582,15.0666,14.8354,14.9335,1918809
2012-04-25,15.0012,15.1838,14.9734,15.1433,1807382
2012-04-26,15.1728,15.3489,15.1428,15.2861,2077998
2012-04-27,15.275,15.3177,15.1652,15.274,1624113
2012-04-30,15.2247,15.3014,14.9171,15.0224,2389160
2012-05-01,14.9961,15.1901,14.9067,15.012,1987414
2012-05-02,14.9317,15.1033,14.917,15.0822,1599346
2012-05-03,15.1408,15.2702,15.1242,15.1756,1854174
2012-05-04,15.049,15.0979,14.8227,14.8267,2190811
2012-05-07,14.7777,15.1644,14.7777,15.0894,1979553
2012-05-08,15.0393,15.3217,14.9193,15.2196,2658402
2012-05-09,15.0713,15.3088,14.9469,15.1292,2312080
2012-05-10,15.2238,15.304,15.156,15.2412,1524360
2012-05-11,15.159,15.2633,15.0204,15.0319,2083984
2012-05-14,14.9213,15.1131,14.9164,15.0013,1811053
2012-05-15,15.0348,15.2747,14.9951,15.1779,2086579
2012-05-16,15.3479,15.6495,15.2978,15.6204,4801134
2012-05-17,15.7421,15.842,15.4292,15.4744,3329361
2012-05-18,15.5254,15.7072,14.82,14.9119,5931330
2012-05-21,14.9146,15.2917,14.902,15.2524,3052769
2012-05-22,15.2357,15.2449,14.8026,14.9218,3029842
2012-05-23,14.9429,15.1404,14.8304,15.1369,3154188
2012-05-24,15.1294,15.1979,14.8738,14.9928,1877992
2012-05-25,14.9268,14.9449,14.6109,14.6916,3555617
2012-05-29,14.7979,14.8804,14.6119,14.7614,2587112
2012-05-30,14.6079,14.7008,14.4929,14.6096,1892331
2012-05-31,14.6218,14.6536,14.3804,14.4266,2947196
2012-06-01,14.2013,14.2227,14.1159,14.1812,3035386
2012-06-04,14.1623,14.4174,14.1571,14.3702,2415539
2012-06-05,14.2922,14.3587,14.0691,14.167,2322925
2012-06-06,14.3178,14.4542,14.2465,14.4194,2080433
2012-06-07,14.5939,14.6012,14.3369,14.3612,1746333
2012-06-08,14.3022,14.4301,14.2706,14.4164,1399792
2012-06-11,14.5098,14.5373,14.0746,14.1196,2642309
2012-06-12,14.1511,14.1642,13.8732,14.0351,3199947
2012-06-13,13.9512,14.0823,13.8756,13.9356,1939944
2012-06-14,13.9408,14.0345,13.8221,13.8849,2327526
2012-06-15,13.9171,14.0207,13.8362,14.0205,2980000
2012-06-18,13.9735,14.2615,13.8898,14.1779,2479125
2012-06-19,14.246,14.5115,14.2343,14.4432,2061057
2012-06-20,14.4005,14.4052,14.2441,14.3434,2329109
2012-06-21,14.4013,14.4013,14.0011,14.0379,1996244
2012-06-22,14.1072,14.1936,14.0531,14.1936,2212411
2012-06-25,14.0905,14.1094,13.8426,13.9258,1570167
2012-06-26,13.977,14.0724,13.8955,14.0247,1341019
2012-06-27,14.0997,14.2558,14.0579,14.1394,1679749
2012-06-28,14.055,14.0632,13.8392,14.0155,1907621
2012-06-29,14.2801,14.4084,14.2114,14.4069,2503639
2012-07-02,14.4504,14.4797,14.3183,14.4169,1643152
2012-07-03,14.4055,14.6141,14.3556,14.5997,1181600
2012-07-05,14.6228,14.9036,14.6173,14.8006,2328310
2012-07-06,14.7144,14.741,14.4752,14.5537,2146110
2012-07-09,14.5282,14.6188,14.4363,14.5545,1702162
2012-07-10,14.6583,14.7139,14.3739,14.4474,1908592
2012-07-11,14.3133,14.3518,14.0312,14.1864,3474696
2012-07-12,14.0853,14.2048,13.9604,14.1688,2292778
2012-07-13,14.2103,14.3841,14.1209,14.3188,1961741
2012-07-16,14.315,14.3851,14.201,14.279,1451888
2012-07-17,14.3663,14.4219,14.1171,14.3242,1668960
2012-07-18,14.3302,14.4969,14.3091,14.4241,1539323
2012-07-19,14.5577,14.8644,14.5543,14.7296,4639594
2012-07-20,15.1195,15.2234,14.8568,15.1707,6415296
2012-07-23,14.9139,15.3579,14.8585,15.2874,3535122
2012-07-24,15.2746,15.3472,15.0097,15.0899,1997094
2012-07-25,15.1086,15.2343,15.0353,15.1004,1809306
2012-07-26,15.2746,15.3209,15.151,15.2337,1674826
2012-07-27,15.3711,15.7712,15.3366,15.7702,3523549
2012-07-30,15.7972,15.9599,15.6346,15.7041,2170312
2012-07-31,15.6038,15.8085,15.6028,15.721,1851899
2012-08-01,15.8283,15.8832,15.6813,15.7136,1830726
2012-08-02,15.5355,15.8465,15.4834,15.6162,1962861
2012-08-03,15.8954,15.9878,15.7995,15.9284,1883215
2012-08-06,15.8857,16.1283,15.876,15.9654,1769124
2012-08-07,15.9398,16.0012,15.8077,15.9088,1967827
2012-08-08,15.8718,16.0412,15.8582,15.9508,1312472
2012-08-09,16.0074,16.0536,15.9332,15.9538,1062265
2012-08-10,15.8604,15.9513,15.7993,15.9451,1423655
2012-08-13,16.0797,16.3959,16.0613,16.3924,3243573
2012-08-14,16.3735,16.7113,16.3673,16.6073,3634726
2012-08-15,16.6475,16.7461,16.494,16.5794,2393021
2012-08-16,16.5787,16.7558,16.568,16.7118,1704794
2012-08-17,16.7428,16.8206,16.6827,16.8178,2161562
2012-08-20,16.7771,16.8608,16.7066,16.7781,1745236
2012-08-21,16.7177,16.8392,16.446,16.6283,2206134
2012-08-22,16.5754,16.9037,16.5585,16.8188,1894943
2012-08-23,16.7466,16.9008,16.6653,16.8094,1771074
2012-08-24,16.7795,16.9,16.7418,16.8548,1418547
2012-08-27,16.4664,16.6901,16.3732,16.6211,2594526
2012-08-28,16.5163,16.8297,16.5098,16.8206,2043471
2012-08-29,16.8235,17.1121,16.7932,17.0878,2968609
2012-08-30,16.9942,17.0724,16.8933,16.9306,1615500
2012-08-31,16.9882,17.102,16.8899,17.0153,2111178
2012-09-04,17.0019,17.0131,16.7274,16.9147,1875445
2012-09-05,16.8889,17.0503,16.8677,16.9068,1695361
2012-09-06,17.0369,17.3829,17.0063,17.3707,3021623
2012-09-07,17.3856,17.6898,17.3277,17.5383,3212034
2012-09-10,17.628,17.7037,17.3456,17.4047,2540867
2012-09-11,17.3349,17.4017,17.162,17.1916,1859950
2012-09-12,17.1226,17.2592,16.9107,17.1591,2622450
2012-09-13,17.214,17.6091,17.1506,17.5356,2639361
2012-09-14,17.624,17.7085,17.5597,17.626,2599235
2012-09-17,17.587,17.7054,17.5097,17.6334,1496992
2012-09-18,17.5788,17.849,17.554,17.8396,2051720
2012-09-19,17.8202,18.095,17.7932,18.0686,3075546
2012-09-20,17.9933,18.165,17.9126,18.0839,2886050
2012-09-21,18.1855,18.2528,18.1336,18.23,6312671
2012-09-24,18.1555,18.6284,18.1369,18.612,3539095
2012-09-25,18.7031,18.9974,18.5692,18.6065,6015567
2012-09-26,18.6236,18.9065,18.4038,18.7133,5631769
2012-09-27,18.8745,18.9463,18.6685,18.7888,3902775
2012-09-28,18.7305,18.8584,18.656,18.7392,2763217
2012-10-01,18.8522,19,18.7817,18.92,3144720
2012-10-02,19.0052,19.0245,18.6341,18.801,2769448
2012-10-03,18.7695,18.9732,18.6821,18.9379,2192081
2012-10-04,18.9441,19.1214,18.8609,19.0758,2436089
2012-10-05,19.1418,19.233,19.0001,19.0658,2717225
2012-10-08,18.9006,18.9647,18.7305,18.8221,1943922
2012-10-09,18.8676,18.9085,18.4419,18.4807,2981351
2012-10-10,18.4252,18.566,18.3366,18.4923,2025896
2012-10-11,18.6997,18.8386,18.6346,18.6642,2366114
2012-10-12,18.6733,18.7483,18.4809,18.497,2388736
2012-10-15,18.4272,18.4742,18.1481,18.4034,2997453
2012-10-16,18.3823,18.5527,18.2911,18.4958,2043034
2012-10-17,18.4772,18.7849,18.3855,18.7638,2275630
2012-10-18,18.765,18.8615,16.7895,17.2614,12349046
2012-10-19,17.5242,17.552,16.6902,16.9333,11397311
2012-10-22,16.9139,17.0038,16.633,16.8558,4027424
2012-10-23,16.6904,17.0711,16.6901,16.8975,2895096
2012-10-24,17.0577,17.0627,16.7713,16.8218,2477672
2012-10-25,16.8888,16.9385,16.7276,16.8332,2385668
2012-10-26,16.8019,16.9641,16.6703,16.7684,1936236
2012-10-31,16.8853,16.9136,16.7646,16.8962,1525470
2012-11-01,16.8765,17.1596,16.8571,17.0774,2035099
2012-11-02,17.2562,17.2751,17.0719,17.0855,2307136
2012-11-05,17.0008,17.0593,16.7786,16.9624,1623630
2012-11-06,17.025,17.0503,16.8283,16.9316,1571068
2012-11-07,16.7647,16.845,16.5534,16.569,2215703
2012-11-08,16.6454,16.6775,16.1743,16.2006,2579184
2012-11-09,16.2593,16.5993,16.1512,16.4674,3090735
2012-11-12,16.4852,16.6355,16.4137,16.5387,1395323
2012-11-13,16.4666,16.5809,16.3481,16.3686,1582679
2012-11-14,16.4085,16.4463,16.1562,16.2071,1655813
2012-11-15,16.1438,16.3921,15.9921,16.0757,1835074
2012-11-16,16.0441,16.2186,15.7962,16.0737,3412712
2012-11-19,16.2853,16.6136,16.2811,16.596,2351942
2012-11-20,16.6283,16.8391,16.5056,16.6397,2073415
2012-11-21,16.6154,16.6355,16.402,16.5379,2097165
2012-11-23,16.6398,16.6406,16.5437,16.5901,915561
2012-11-26,16.5521,16.566,16.3678,16.4207,2188990
2012-11-27,16.3963,16.7646,16.3424,16.6581,2490760
2012-11-28,16.5911,17.0108,16.4887,16.98,3019128
2012-11-29,17.0821,17.2341,16.9386,17.1842,2759667
2012-11-30,17.1698,17.3662,17.0302,17.3453,3140685
2012-12-03,17.4412,17.5319,17.2393,17.2676,2177495
